"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Bench Press (Barbell)",,"",0,"normal",60,10,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Bench Press (Barbell)",,"",1,"normal",80,6,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Bench Press (Barbell)",,"",2,"normal",90,2,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Bench Press (Barbell)",,"",3,"normal",80,5,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Chest Fly (Dumbbell)",,"",0,"normal",36,10,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Chest Fly (Dumbbell)",,"",1,"normal",36,10,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Chest Fly (Dumbbell)",,"",2,"normal",36,10,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Hammer Curl (Dumbbell)",,"",0,"normal",16,10,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Hammer Curl (Dumbbell)",,"",1,"normal",18,6,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Hammer Curl (Dumbbell)",,"",2,"normal",18,8,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Hammer Curl (Dumbbell)",,"",3,"normal",18,8,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",20,12,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",35,10,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",45,12,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Plank",,"",0,"normal",,,,60,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Plank",,"",1,"normal",,,,60,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Plank",,"",2,"normal",,,,61,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Shoulder Taps",,"",0,"normal",,50,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Shoulder Taps",,"",1,"normal",,50,,,
"Giorno 1: Petto e bicipiti","30 Apr 2025, 18:33","30 Apr 2025, 19:45","","Shoulder Taps",,"",2,"normal",,30,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Glute Bridge",,"",0,"normal",,30,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Glute Bridge",,"",1,"normal",,30,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Glute Bridge",,"",2,"normal",,30,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Crunch",,"",0,"normal",,30,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Crunch",,"",1,"normal",,30,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Crunch",,"",2,"normal",,30,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Shoulder Taps",,"",0,"normal",,50,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Shoulder Taps",,"",1,"normal",,50,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Shoulder Taps",,"",2,"normal",,50,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Flutter Kicks",,"",0,"normal",,20,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Leg Press (Machine)",,"",0,"normal",80,10,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Leg Press (Machine)",,"",1,"normal",120,10,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Leg Press (Machine)",,"",2,"normal",120,10,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Lat Pulldown (Cable)",,"",0,"normal",70,8,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Lat Pulldown (Cable)",,"",1,"normal",70,8,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Lat Pulldown (Cable)",,"",2,"normal",70,8,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Low Cable Fly Crossovers",,"",0,"normal",7.5,12,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Low Cable Fly Crossovers",,"",1,"normal",10,12,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Low Cable Fly Crossovers",,"",2,"normal",12.5,10,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Shoulder Press (Machine Plates)",,"",0,"normal",40,8,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Shoulder Press (Machine Plates)",,"",1,"normal",40,8,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Shoulder Press (Machine Plates)",,"",2,"normal",40,8,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Lateral Raise (Dumbbell)",,"",0,"normal",12,8,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Lateral Raise (Dumbbell)",,"",1,"normal",12,8,,,
"Allenamento serale 🏋️","29 Apr 2025, 07:34","29 Apr 2025, 08:47","","Lateral Raise (Dumbbell)",,"",2,"normal",12,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Wide Pull Up",,"",0,"normal",,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Wide Pull Up",,"",1,"normal",,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Wide Pull Up",,"",2,"normal",,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Leg Extension (Machine)",,"",0,"normal",50,12,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Leg Extension (Machine)",,"",1,"normal",70,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Leg Extension (Machine)",,"",2,"normal",75,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Leg Extension (Machine)",,"",3,"normal",80,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Leg Press Horizontal (Machine)",,"",0,"normal",100,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Leg Press Horizontal (Machine)",,"",1,"normal",10,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Leg Press Horizontal (Machine)",,"",2,"normal",100,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Cable Fly Crossovers",,"",0,"normal",15,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Cable Fly Crossovers",,"",1,"normal",15,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Cable Fly Crossovers",,"",2,"normal",15,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Cable Fly Crossovers",,"",3,"normal",15,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Lateral Raise (Cable)",,"",0,"normal",5,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Lateral Raise (Cable)",,"",2,"normal",7.5,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Front Raise (Dumbbell)",,"",0,"normal",8,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Front Raise (Dumbbell)",,"",1,"normal",8,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Front Raise (Dumbbell)",,"",2,"normal",8,8,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",25,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",25,10,,,
"Allenamento mattutino ☀️","28 Apr 2025, 07:50","28 Apr 2025, 08:57","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",25,10,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",0,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",1,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",2,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",3,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",4,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",5,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",6,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",7,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",8,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Squat (Bodyweight)",,"",9,"normal",,30,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",0,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",1,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",2,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",3,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",4,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",5,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",6,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",7,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",8,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Push Up",,"",9,"normal",,20,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",0,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",1,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",2,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",3,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",4,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",5,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",6,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",7,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",8,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",9,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",10,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",11,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",12,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",13,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",14,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",15,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",16,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",17,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",18,"normal",,5,,,
"Allenamento mattutino ☀️","19 Apr 2025, 12:00","19 Apr 2025, 12:48","","Wide Pull Up",,"",19,"normal",,5,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Wide Pull Up",,"",0,"normal",,5,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Wide Pull Up",,"",1,"normal",,5,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Wide Pull Up",,"",2,"normal",,5,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Wide Pull Up",,"",3,"normal",,5,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Wide Pull Up",,"",4,"normal",,5,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Wide Pull Up",,"",5,"normal",,6,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Bench Press (Barbell)",,"",0,"normal",75,4,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Bench Press (Barbell)",,"",1,"normal",75,7,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Bench Press (Barbell)",,"",2,"normal",75,6,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Overhead Press (Barbell)",,"",0,"normal",40,8,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Overhead Press (Barbell)",,"",1,"normal",40,10,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Overhead Press (Barbell)",,"",2,"normal",40,8,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Hammer Curl (Dumbbell)",,"",0,"normal",15,9,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Hammer Curl (Dumbbell)",,"",1,"normal",15,9,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Hammer Curl (Dumbbell)",,"",2,"normal",15,9,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Upright Row (Barbell)",,"",0,"normal",40,8,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Upright Row (Barbell)",,"",1,"normal",40,10,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Upright Row (Barbell)",,"",2,"normal",40,8,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",12,10,,,
"Allenamento mattutino ☀️","26 Apr 2025, 12:47","26 Apr 2025, 14:22","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12,10,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Skullcrusher (Dumbbell)",,"",0,"normal",14,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Skullcrusher (Dumbbell)",,"",1,"normal",14,10,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Skullcrusher (Dumbbell)",,"",2,"normal",14,10,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Lateral Raise (Dumbbell)",,"",2,"normal",10,12,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Incline Bench Press (Dumbbell)",,"",0,"normal",44,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Incline Bench Press (Dumbbell)",,"",1,"normal",44,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Incline Bench Press (Dumbbell)",,"",2,"normal",44,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Leg Press (Machine)",,"",0,"normal",80,10,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Leg Press (Machine)",,"",1,"normal",120,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Leg Press (Machine)",,"",2,"normal",120,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",10,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",10,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",10,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Triceps Pushdown",,"",0,"normal",32.5,12,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Triceps Pushdown",,"",1,"normal",35,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Triceps Pushdown",,"",2,"normal",35,8,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Glute Bridge",,"",0,"normal",,20,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Glute Bridge",,"",1,"normal",,20,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Glute Bridge",,"",2,"normal",,20,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Crunch",,"",0,"normal",,20,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Crunch",,"",1,"normal",,20,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Crunch",,"",2,"normal",,20,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Oblique Crunch",,"",0,"normal",,20,,,
"Allenamento mattutino ☀️","23 Apr 2025, 07:31","23 Apr 2025, 08:29","","Oblique Crunch",,"",1,"normal",,20,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",0,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",1,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",2,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",3,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",4,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",5,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",6,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",7,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",8,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",9,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",10,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",11,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",12,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",13,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",14,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",15,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",16,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",17,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",18,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Wide Pull Up",,"",19,"normal",,5,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Push Up",,"",0,"normal",,10,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Push Up",,"",1,"normal",,10,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Push Up",,"",2,"normal",,10,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Push Up",,"",3,"normal",,10,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Push Up",,"",4,"normal",,10,,,
"Allenamento serale 🏋️","22 Apr 2025, 18:49","22 Apr 2025, 20:18","","Push Up",,"",5,"normal",,10,,,
